<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VND,2013-09-18,2.5492,2.5492,2.5169,2.5492,414800
VND,2013-09-19,2.5492,2.5815,2.5169,2.5492,330500
VND,2013-09-20,2.5492,2.5492,2.5169,2.5492,191000
VND,2013-09-23,2.5492,2.6137,2.5169,2.6137,239800
VND,2013-09-24,2.6137,2.6137,2.5492,2.5815,636850
VND,2013-09-25,2.5815,2.7105,2.5815,2.646,1325230
VND,2013-09-26,2.646,2.6783,2.646,2.6783,395200
VND,2013-09-27,2.6783,2.6783,2.6137,2.646,314800
VND,2013-09-30,2.646,2.7105,2.646,2.7105,723200
VND,2013-10-01,2.7105,2.7428,2.646,2.7105,1352966
VND,2013-10-02,2.7105,2.7105,2.6783,2.7105,433371
VND,2013-10-03,2.7105,2.7105,2.6783,2.6783,513810
VND,2013-10-04,2.6783,2.7105,2.646,2.6783,958500
VND,2013-10-07,2.6783,2.8073,2.6783,2.7428,1236752
VND,2013-10-08,2.7428,2.9042,2.7428,2.8719,2277126
VND,2013-10-09,2.8719,2.9042,2.8396,2.8396,568800
VND,2013-10-10,2.8396,2.9042,2.8073,2.8073,949406
VND,2013-10-11,2.8073,2.8396,2.7751,2.7751,596400
VND,2013-10-14,2.7751,2.8396,2.7428,2.7428,881700
VND,2013-10-15,2.7428,2.8073,2.7428,2.7751,674700
VND,2013-10-16,2.7751,2.8396,2.7751,2.8073,560600
VND,2013-10-17,2.8073,3.001,2.8073,2.9687,3033700
VND,2013-10-18,2.9687,2.9687,2.9364,2.9687,836440
VND,2013-10-21,2.9687,3.0978,2.9687,3.0332,2131700
VND,2013-10-22,3.0332,3.0332,2.9364,2.9687,1422336
VND,2013-10-23,2.9687,3.0332,2.9687,3.001,953400
VND,2013-10-24,3.001,3.0332,2.9364,2.9364,1372000
VND,2013-10-25,2.9364,2.9687,2.9364,2.9364,774800
VND,2013-10-28,2.9364,3.0655,2.9364,3.001,2431120
VND,2013-10-29,3.001,3.0332,2.9364,3.001,541700
VND,2013-10-30,3.001,3.001,2.9364,2.9687,347107
VND,2013-10-31,2.9687,2.9687,2.9364,2.9364,329320
VND,2013-11-01,2.9364,3.001,2.9364,2.9687,330800
VND,2013-11-04,2.9687,3.0332,2.9364,3.001,675229
VND,2013-11-05,3.001,3.0655,3.001,3.0332,971494
VND,2013-11-06,3.0332,3.0978,3.0332,3.0655,1779414
VND,2013-11-07,3.0655,3.1623,3.0655,3.0655,2382553
VND,2013-11-08,3.0655,3.1623,3.0655,3.1623,2082400
VND,2013-11-11,3.1623,3.2268,3.13,3.2268,1378130
VND,2013-11-12,3.2268,3.2591,3.0978,3.13,1714100
VND,2013-11-13,3.13,3.13,3.0655,3.0978,1581400
VND,2013-11-14,3.0978,3.13,3.0655,3.0978,1118710
VND,2013-11-15,3.0978,3.1946,3.0978,3.13,1200700
VND,2013-11-18,3.13,3.1946,3.13,3.1623,1974821
VND,2013-11-19,3.1623,3.1946,3.13,3.1946,1338500
VND,2013-11-20,3.1946,3.1946,3.13,3.1946,1833926
VND,2013-11-21,3.1946,3.2914,3.1623,3.1623,4097616
VND,2013-11-22,3.1623,3.2268,3.1623,3.1946,1115221
VND,2013-11-25,3.1946,3.2591,3.1946,3.1946,969050
VND,2013-11-26,3.1946,3.2914,3.1946,3.2591,1546877
VND,2013-11-27,3.2591,3.3559,3.2591,3.3236,2607533
VND,2013-11-28,3.3236,3.3236,3.2914,3.2914,1092333
VND,2013-11-29,3.2914,3.3236,3.2591,3.3236,1138900
VND,2013-12-02,3.3236,3.3559,3.2914,3.3236,581600
VND,2013-12-03,3.3236,3.4204,3.3236,3.3882,1334234
VND,2013-12-04,3.3882,3.4527,3.3559,3.4204,1111440
VND,2013-12-05,3.4204,3.485,3.3882,3.4204,1696500
VND,2013-12-06,3.4204,3.4204,3.3559,3.3882,441900
VND,2013-12-09,3.3882,3.4204,3.3236,3.3236,1018401
VND,2013-12-10,3.3236,3.3559,3.2914,3.3236,832264
VND,2013-12-11,3.3236,3.3236,3.2591,3.2914,1836600
VND,2013-12-12,3.2914,3.3559,3.2591,3.2914,1016630
VND,2013-12-13,3.2914,3.3236,3.2914,3.2914,379800
VND,2013-12-16,3.2914,3.3236,3.2591,3.2914,391800
VND,2013-12-17,3.2914,3.3559,3.2914,3.3559,457873
VND,2013-12-18,3.3559,3.3882,3.3236,3.3236,307557
VND,2013-12-19,3.3236,3.4204,3.3236,3.3882,1123234
VND,2013-12-20,3.3882,3.4204,3.3236,3.3559,1448453
VND,2013-12-23,3.3559,3.4527,3.3559,3.4527,1536553
VND,2013-12-24,3.4527,3.485,3.3882,3.3882,433528
VND,2013-12-25,3.3882,3.4204,3.3559,3.3882,398664
VND,2013-12-26,3.3882,3.3882,3.3559,3.3559,611400
VND,2013-12-27,3.3559,3.3559,3.3236,3.3236,964200
VND,2013-12-30,3.3236,3.3236,3.2591,3.2591,1339978
VND,2013-12-31,3.2591,3.3559,3.2591,3.3559,653600
VND,2014-01-02,3.3559,3.3882,3.3236,3.3559,263600
VND,2014-01-03,3.3559,3.3559,3.2914,3.3236,527500
VND,2014-01-06,3.3236,3.3559,3.3236,3.3236,576100
VND,2014-01-07,3.3236,3.4204,3.3236,3.3882,1789564
VND,2014-01-08,3.3882,3.5495,3.3882,3.5495,3366447
VND,2014-01-09,3.5495,3.7754,3.5495,3.7431,4294570
VND,2014-01-10,3.7431,3.7754,3.6786,3.7109,2140373
VND,2014-01-13,3.7109,3.7431,3.6786,3.6786,2331082
VND,2014-01-14,3.6786,3.8077,3.6463,3.7754,2249400
VND,2014-01-15,3.7754,4.1304,3.7754,4.0658,5835320
VND,2014-01-16,4.0658,4.1626,4.0335,4.1626,4614666
VND,2014-01-17,4.1626,4.4853,4.1626,4.2594,3846879
VND,2014-01-20,4.2594,4.3885,4.1949,4.2272,4560880
VND,2014-01-21,4.2272,4.324,4.0335,4.324,2921711
VND,2014-01-22,4.324,4.453,4.2272,4.2594,2679100
VND,2014-01-23,4.2594,4.2917,4.1626,4.2594,1125636
VND,2014-01-24,4.2594,4.3885,4.2272,4.3562,1907695
VND,2014-01-27,4.3562,4.4208,4.2917,4.4208,1040588
VND,2014-02-06,4.4208,4.4208,4.2917,4.2917,871338
VND,2014-02-07,4.2917,4.3562,4.1949,4.1949,1809120
VND,2014-02-10,4.1949,4.324,4.1626,4.324,1037121
VND,2014-02-11,4.324,4.453,4.2594,4.2917,2197155
VND,2014-02-12,4.2917,4.3562,4.2594,4.3562,1186780
VND,2014-02-13,4.3562,4.7757,4.3562,4.7757,4686084
VND,2014-02-14,4.7757,5.0016,4.7757,4.9048,3395910
VND,2014-02-17,4.9048,4.9371,4.7757,4.808,2381510
VND,2014-02-18,4.808,4.8403,4.7435,4.8403,3124481
VND,2014-02-19,4.8403,5.1629,4.808,5.1629,3158956
VND,2014-02-20,5.1629,5.2275,4.6466,4.9048,4139809
VND,2014-02-21,4.9048,4.9693,4.7112,4.9048,2183016
VND,2014-02-24,4.9048,5.1629,4.8403,5.0339,2022710
VND,2014-02-25,5.0339,5.1307,4.9693,5.0984,2157430
VND,2014-02-26,5.0984,5.2275,5.0016,5.0984,1843850
VND,2014-02-27,5.0984,5.1952,4.9371,4.9693,2309351
VND,2014-02-28,4.9693,5.0339,4.8403,4.9693,1358800
VND,2014-03-03,4.9693,4.9693,4.7112,4.7112,1791410
VND,2014-03-04,4.7112,4.8403,4.5498,4.7435,1588798
VND,2014-03-05,4.7435,4.9048,4.7435,4.8725,1366470
VND,2014-03-06,4.8725,4.9693,4.808,4.9371,1487404
VND,2014-03-07,4.9371,5.1307,4.9371,5.0984,2502079
VND,2014-03-10,5.0984,5.2275,5.0339,5.2275,1984915
VND,2014-03-11,5.2275,5.3243,5.1629,5.1629,2279273
VND,2014-03-12,5.1629,5.1952,5.0016,5.0661,1952742
VND,2014-03-13,5.0661,5.3888,5.0339,5.3888,3007218
VND,2014-03-14,5.3888,5.4856,5.3243,5.3243,1972182
VND,2014-03-17,5.3243,5.7115,5.3243,5.5502,2884100
VND,2014-03-18,5.5502,5.8083,5.5502,5.6147,3305796
VND,2014-03-19,5.6147,5.7438,5.5824,5.7115,1987253
VND,2014-03-20,5.7115,5.8083,5.4856,5.5824,4020870
VND,2014-03-21,5.5824,5.7115,5.5179,5.6147,2101235
VND,2014-03-24,5.6147,5.776,5.6147,5.7438,1706898
VND,2014-03-25,5.7438,5.776,5.4211,5.4856,2421871
VND,2014-03-26,5.4856,5.647,5.292,5.3565,3640673
VND,2014-03-27,5.3565,5.6147,5.292,5.6147,2055300
VND,2014-03-28,5.6147,5.7115,5.5502,5.647,1541161
VND,2014-03-31,5.647,5.9374,5.647,5.8406,4259782
VND,2014-04-01,5.8406,5.8728,5.6147,5.7115,3502515
VND,2014-04-02,5.7115,5.7438,5.4534,5.7115,1894615
VND,2014-04-03,5.7115,5.8083,5.6792,5.8083,1542805
VND,2014-04-04,5.8083,5.8406,5.647,5.8083,1653465
VND,2014-04-07,5.8083,6.0342,5.776,6.0342,3584088
VND,2014-04-08,6.0342,6.3569,6.0342,6.2601,3260176
VND,2014-04-10,6.2601,6.3891,6.0987,6.1633,2098780
VND,2014-04-11,6.1633,6.2278,6.0342,6.1633,3080788
VND,2014-04-14,6.1633,6.2278,5.9696,5.9696,2076132
VND,2014-04-15,5.9696,6.0019,5.7115,5.7115,3794847
VND,2014-04-16,5.7115,5.7115,5.3888,5.4856,3039760
VND,2014-04-17,5.4856,5.647,5.4856,5.5502,1624350
VND,2014-04-18,5.5502,5.5824,5.0984,5.0984,2284230
VND,2014-04-21,5.0984,5.1952,4.9371,4.9371,2284000
VND,2014-04-22,4.9371,5.292,4.9371,5.292,3297150
VND,2014-04-23,5.292,5.3888,5.1629,5.1952,1753652
VND,2014-04-24,5.1952,5.3243,5.1307,5.2597,913260
VND,2014-04-25,5.2597,5.3888,5.2597,5.2597,1122900
VND,2014-04-28,5.2597,5.3243,5.0661,5.0984,1955550
VND,2014-04-29,5.0984,5.1307,5.0339,5.1307,455900
VND,2014-05-05,5.1307,5.1629,4.6789,4.808,1708300
VND,2014-05-06,4.808,4.808,4.4208,4.6466,3032000
VND,2014-05-07,4.6466,4.7435,4.5821,4.5821,1150827
VND,2014-05-08,4.5821,4.5821,4.1304,4.1304,4792550
VND,2014-05-09,4.1304,4.5176,3.7431,4.5176,3259200
VND,2014-05-12,4.5176,4.5176,4.0981,4.1304,2426110
VND,2014-05-13,4.1304,4.2917,3.7431,4.1626,1652405
VND,2014-05-14,4.1626,4.5498,4.1626,4.5498,2446035
VND,2014-05-15,4.5498,4.7435,4.1304,4.4853,3628438
VND,2014-05-16,4.4853,4.7757,4.4853,4.7112,1903053
VND,2014-05-19,4.7112,4.8403,4.6466,4.7112,2639020
VND,2014-05-20,4.7112,4.808,4.6144,4.7112,3594000
VND,2014-05-21,4.7112,4.9371,4.7112,4.9371,1595605
VND,2014-05-22,4.9371,5.0371,4.9037,4.9704,2055700
VND,2014-05-23,4.9704,4.9704,4.837,4.8703,912500
VND,2014-05-26,4.8703,4.8703,4.7703,4.837,738550
VND,2014-05-27,4.837,5.1706,4.8036,5.1372,2017771
VND,2014-05-28,5.1372,5.2039,5.0038,5.1038,1336300
VND,2014-05-29,5.1038,5.1038,4.9371,5.0038,788100
VND,2014-05-30,5.0038,5.0038,4.9037,4.9371,600115
VND,2014-06-02,4.9371,4.9371,4.8036,4.8036,952810
VND,2014-06-03,4.8036,4.8703,4.7369,4.7369,892366
VND,2014-06-04,4.7369,4.7703,4.5034,4.5368,1270600
VND,2014-06-05,4.5368,4.7035,4.5034,4.6702,774800
VND,2014-06-06,4.6702,5.1372,4.6702,5.1372,1751050
VND,2014-06-09,5.1372,5.3707,5.0371,5.0371,2612641
VND,2014-06-10,5.0371,5.0371,4.837,4.8703,1252800
VND,2014-06-11,4.8703,5.0705,4.837,5.0371,1520770
VND,2014-06-12,5.0371,5.1038,4.9371,5.0705,1178320
VND,2014-06-13,5.0705,5.0705,5.0038,5.0705,344050
VND,2014-06-16,5.0705,5.1038,5.0705,5.1038,777505
VND,2014-06-17,5.1038,5.2706,5.0705,5.2373,1640500
VND,2014-06-18,5.2373,5.2706,5.1706,5.2039,469510
VND,2014-06-19,5.2039,5.2039,4.8703,5.1038,1976300
VND,2014-06-20,5.1038,5.2373,5.0371,5.0705,429605
VND,2014-06-23,5.0705,5.0705,5.0038,5.0705,511685
VND,2014-06-24,5.0705,5.2039,4.9037,5.1706,1205400
VND,2014-06-25,5.1706,5.2706,5.1706,5.2373,829515
VND,2014-06-26,5.2373,5.304,5.1706,5.2373,1218320
VND,2014-06-27,5.2373,5.2706,5.2039,5.2373,911800
VND,2014-06-30,5.2373,5.5709,5.2039,5.5709,2354546
VND,2014-07-01,5.5709,5.7043,5.4708,5.5375,1143800
VND,2014-07-02,5.5375,5.6376,5.5375,5.5709,839000
VND,2014-07-03,5.5709,5.7043,5.5375,5.6042,1426100
VND,2014-07-04,5.6042,5.7043,5.5709,5.6376,1076425
VND,2014-07-07,5.6376,5.771,5.6376,5.6709,1193615
VND,2014-07-08,5.6709,5.7043,5.5709,5.6709,1883800
VND,2014-07-09,5.6709,5.7377,5.5709,5.6042,1036900
VND,2014-07-10,5.6042,5.6042,5.4041,5.4374,1837370
VND,2014-07-11,5.4374,5.4708,5.304,5.4374,1402343
VND,2014-07-14,5.4374,5.4708,5.3374,5.4374,521100
VND,2014-07-15,5.4374,5.5709,5.4374,5.5375,822310
VND,2014-07-16,5.5375,5.6709,5.5375,5.5375,1047320
VND,2014-07-17,5.5375,5.5375,5.4374,5.5041,464700
VND,2014-07-18,5.5041,5.5709,5.4374,5.5709,842900
VND,2014-07-21,5.5709,5.6376,5.4708,5.5375,2260700
VND,2014-07-22,5.5375,5.5375,5.4041,5.4374,676200
VND,2014-07-23,5.4374,5.4708,5.3707,5.4374,610100
VND,2014-07-24,5.4374,5.4374,5.3707,5.4041,426800
VND,2014-07-25,5.4041,5.4374,5.1372,5.1372,880100
VND,2014-07-28,5.1372,5.1706,4.9704,5.0705,1139060
VND,2014-07-29,5.0705,5.1372,5.0038,5.0705,754710
VND,2014-07-30,5.0705,5.1038,4.9037,4.9371,636910
VND,2014-07-31,4.9371,5.1372,4.9371,5.0705,392902
VND,2014-08-01,5.0705,5.0705,5.0038,5.0705,528000
VND,2014-08-04,5.0705,5.1372,4.9704,5.0705,652500
VND,2014-08-05,5.0705,5.1706,4.5701,5.1706,665900
VND,2014-08-06,5.1706,5.1706,5.1038,5.1038,602101
VND,2014-08-07,5.1038,5.1038,5.0705,5.1038,312800
VND,2014-08-08,5.1038,5.1706,5.0705,5.1038,683221
VND,2014-08-11,5.1038,5.1038,5.0371,5.1038,233300
VND,2014-08-12,5.1038,5.1038,5.0371,5.0371,354400
VND,2014-08-13,5.0371,5.2039,5.0371,5.2039,635821
VND,2014-08-14,5.2039,5.3374,5.2039,5.2373,991900
VND,2014-08-15,5.2373,5.2373,5.1706,5.2039,359700
VND,2014-08-18,5.2039,5.4374,5.1706,5.3374,1142510
VND,2014-08-19,5.3374,5.4041,5.2373,5.2373,1430740
VND,2014-08-20,5.2373,5.304,5.2373,5.2373,320200
VND,2014-08-21,5.2373,5.4041,5.2373,5.3374,953200
VND,2014-08-22,5.3374,5.4708,5.3374,5.4041,1098880
VND,2014-08-25,5.4041,5.5709,5.4041,5.5041,1257450
VND,2014-08-26,5.5041,5.6709,5.4374,5.6042,2537835
VND,2014-08-27,5.6042,5.6042,5.3374,5.4708,1417523
VND,2014-08-28,5.4708,5.6376,5.4708,5.6376,1178947
VND,2014-08-29,5.6376,5.771,5.6376,5.771,1787330
VND,2014-09-03,5.771,5.9044,5.771,5.8377,1230784
VND,2014-09-04,5.8377,5.8377,5.6709,5.6709,831314
VND,2014-09-05,5.6709,5.7043,5.6376,5.7043,900701
VND,2014-09-08,5.7043,5.8044,5.7043,5.771,663806
VND,2014-09-09,5.771,5.9044,5.3374,5.4708,2000400
VND,2014-09-10,5.4708,5.5709,5.4041,5.5709,734430
VND,2014-09-11,5.5709,5.6709,5.5709,5.5709,901935
VND,2014-09-12,5.5709,5.6376,5.5375,5.6042,559300
VND,2014-09-15,5.6042,5.7043,5.5041,5.5375,756510
VND,2014-09-16,5.5375,5.6042,5.4041,5.6042,1575402
VND,2014-09-17,5.6042,6.0379,5.6042,5.9378,3899410
VND,2014-09-18,5.9378,5.9712,5.5709,5.5709,1336353
VND,2014-09-19,5.5709,5.6376,5.5375,5.5709,440310
VND,2014-09-22,5.5709,5.6376,5.2706,5.2706,1501900
VND,2014-09-23,5.2706,5.4374,5.2706,5.4041,1216869
VND,2014-09-24,5.4041,5.4041,5.304,5.3374,1074050
VND,2014-09-25,5.3374,5.4374,5.2706,5.4374,733900
VND,2014-09-26,5.4374,5.5041,5.4374,5.4374,680300
VND,2014-09-29,5.4374,5.6042,5.4374,5.5041,777543
VND,2014-09-30,5.5041,5.5041,5.4041,5.4374,847714
VND,2014-10-01,5.4374,5.6042,5.4374,5.5375,823900
VND,2014-10-02,5.5375,5.7377,5.5375,5.6376,2012151
VND,2014-10-03,5.6376,5.9044,5.6376,5.7043,2354700
VND,2014-10-06,5.7043,5.8044,5.7043,5.7043,547020
VND,2014-10-07,5.7043,5.7377,5.6376,5.6709,924000
VND,2014-10-08,5.6709,5.7043,5.5709,5.6376,843220
VND,2014-10-09,5.6376,5.771,5.6042,5.6042,915000
VND,2014-10-10,5.6042,5.6709,5.5041,5.5375,816210
VND,2014-10-13,5.5375,5.6042,5.5041,5.5709,649310
VND,2014-10-14,5.5709,5.6042,5.3707,5.3707,753200
VND,2014-10-15,5.3707,5.4708,5.304,5.4041,749100
VND,2014-10-16,5.4041,5.4041,5.2373,5.2373,1290694
VND,2014-10-17,5.2373,5.304,5.1706,5.304,393610
VND,2014-10-20,5.304,5.4041,5.2706,5.2706,350610
VND,2014-10-21,5.2706,5.304,5.2039,5.2373,278700
VND,2014-10-22,5.2373,5.4374,5.2373,5.4374,931950
VND,2014-10-23,5.4374,5.4374,5.304,5.3374,355600
VND,2014-10-24,5.3374,5.3707,5.304,5.3707,644200
VND,2014-10-27,5.3707,5.3707,5.1038,5.1038,984800
VND,2014-10-28,5.1038,5.2039,5.0371,5.1372,587500
VND,2014-10-29,5.1372,5.304,5.0705,5.2706,299700
VND,2014-10-30,5.2706,5.5709,5.2706,5.4708,2988180
VND,2014-10-31,5.4708,5.5041,5.4041,5.4708,726520
VND,2014-11-03,5.4708,5.5375,5.4374,5.4374,983420
VND,2014-11-04,5.4374,5.4374,5.2706,5.2706,2254286
VND,2014-11-05,5.2706,5.4041,5.2706,5.3707,2520750
VND,2014-11-06,5.3696,5.7602,5.3696,5.5234,1503521
VND,2014-11-07,5.5234,5.6418,5.4445,5.5234,320004
VND,2014-11-10,5.5234,5.5629,5.484,5.5234,405125
VND,2014-11-11,5.5234,5.5234,5.4445,5.4445,542857
VND,2014-11-12,5.4445,5.6024,5.4445,5.5629,1349450
VND,2014-11-13,5.5629,5.6418,5.5234,5.5629,798600
VND,2014-11-14,5.5629,5.5629,5.4445,5.4445,667006
VND,2014-11-17,5.4445,5.5234,5.4445,5.484,335300
VND,2014-11-18,5.484,5.484,5.4051,5.4051,295829
VND,2014-11-19,5.4051,5.4051,5.2867,5.2867,741652
VND,2014-11-20,5.2867,5.4051,5.2867,5.4051,500300
VND,2014-11-21,5.4051,5.4051,5.2078,5.2867,752500
VND,2014-11-24,5.2867,5.3262,5.1684,5.1684,639120
VND,2014-11-25,5.1684,5.2867,5.1289,5.2473,227810
VND,2014-11-26,5.2473,5.2867,5.0895,5.1289,515000
VND,2014-11-27,5.1289,5.2867,5.0895,5.2867,285500
VND,2014-11-28,5.2867,5.3656,5.2078,5.2473,706519
VND,2014-12-01,5.2473,5.2867,5.2078,5.2078,336640
VND,2014-12-02,5.2078,5.3262,5.2078,5.2473,320100
VND,2014-12-03,5.2473,5.3262,5.2473,5.2867,816900
VND,2014-12-04,5.2867,5.4051,5.2867,5.4051,1033200
VND,2014-12-05,5.4051,5.4051,5.2867,5.3656,360220
VND,2014-12-08,5.3656,5.3656,5.2473,5.2473,548910
VND,2014-12-09,5.2473,5.2867,5.05,5.05,1363343
VND,2014-12-10,5.05,5.2078,4.5766,5.1684,371000
VND,2014-12-11,5.1684,5.1684,5.0895,5.1289,218691
VND,2014-12-12,5.1289,5.2078,5.1289,5.1684,162300
VND,2014-12-15,5.1684,5.2473,5.1289,5.1289,275800
VND,2014-12-16,5.1289,5.1289,4.8922,4.9316,628500
VND,2014-12-17,4.9316,5.0106,4.616,4.8133,1039710
VND,2014-12-18,4.8133,5.0106,4.8133,4.9316,405800
VND,2014-12-19,4.9316,5.0106,4.8133,4.8527,298969
VND,2014-12-22,4.8527,4.9316,4.8527,4.9316,150100
VND,2014-12-23,4.9316,4.9711,4.8133,4.8527,303400
VND,2014-12-24,4.8527,4.9711,4.8133,4.8922,175153
VND,2014-12-25,4.8922,4.8922,4.8133,4.8133,154200
VND,2014-12-26,4.8133,4.8922,4.6949,4.7344,239700
VND,2014-12-29,4.7344,4.8133,4.616,4.616,158611
VND,2014-12-30,4.616,4.7738,4.5766,4.7738,273920
VND,2014-12-31,4.7738,4.9711,4.7738,4.9711,464030
VND,2015-01-05,4.9711,5.05,4.9316,4.9316,221280
VND,2015-01-06,4.9316,5.1289,4.8527,5.1289,755100
VND,2015-01-07,5.1289,5.1289,5.05,5.1289,474410
VND,2015-01-08,5.1289,5.1289,5.0106,5.05,455600
VND,2015-01-09,5.05,5.2078,5.05,5.1684,681400
VND,2015-01-12,5.1684,5.2078,4.7344,5.1289,560800
VND,2015-01-13,5.1289,5.2078,4.616,5.1684,557600
VND,2015-01-14,5.1684,5.1684,5.0106,5.0895,610112
VND,2015-01-15,5.0895,5.2078,5.0895,5.2078,1290719
VND,2015-01-16,5.2078,5.3656,5.2078,5.2078,1031600
VND,2015-01-19,5.2078,5.2473,5.0895,5.1289,859230
VND,2015-01-20,5.1289,5.1684,5.05,5.1289,374200
VND,2015-01-21,5.1289,5.2078,5.0895,5.0895,578300
VND,2015-01-22,5.0895,5.1684,5.05,5.1684,301800
VND,2015-01-23,5.1684,5.2473,5.1684,5.2078,883900
VND,2015-01-26,5.2078,5.2473,5.1289,5.1289,289788
VND,2015-01-27,5.1289,5.1684,5.05,5.0895,410400
VND,2015-01-28,5.0895,5.0895,4.8527,5.0106,285500
VND,2015-01-29,5.0106,5.05,5.0106,5.05,173303
VND,2015-01-30,5.05,5.05,4.8527,4.8922,567600
VND,2015-02-02,4.8922,4.8922,4.6949,4.6949,1004400
VND,2015-02-03,4.6949,4.7344,4.616,4.616,305900
VND,2015-02-04,4.616,4.6555,4.182,4.5371,313140
VND,2015-02-05,4.5371,4.6949,4.1031,4.616,323300
VND,2015-02-06,4.616,4.7344,4.616,4.6949,124500
VND,2015-02-09,4.6949,4.7344,4.6555,4.6555,109400
VND,2015-02-10,4.6555,4.7344,4.616,4.6949,136802
VND,2015-02-11,4.6949,4.7738,4.6949,4.7738,308000
VND,2015-02-12,4.7738,4.8922,4.7344,4.8527,441900
VND,2015-02-13,4.8527,4.9316,4.8133,4.8922,293600
VND,2015-02-24,4.8922,4.9711,4.8922,4.9316,170810
VND,2015-02-25,4.9316,4.9711,4.4582,4.8133,241600
VND,2015-02-26,4.8133,4.8527,4.7738,4.8133,147220
VND,2015-02-27,4.8133,4.8922,4.7738,4.7738,152900
VND,2015-03-02,4.7738,4.8133,4.6949,4.6949,356705
VND,2015-03-03,4.6949,4.7344,4.5766,4.7344,1039326
VND,2015-03-04,4.7344,4.8527,4.7344,4.8527,833570
VND,2015-03-05,4.8527,4.8922,4.7738,4.8133,644597
VND,2015-03-06,4.8133,4.8133,4.7344,4.7738,389591
VND,2015-03-09,4.7738,4.7738,4.6555,4.6555,508020
VND,2015-03-10,4.6555,4.7344,4.616,4.616,439551
VND,2015-03-11,4.616,4.6949,4.5766,4.5766,366428
VND,2015-03-12,4.5766,4.7344,4.2609,4.616,294324
VND,2015-03-13,4.616,4.6555,4.5766,4.5766,134450
VND,2015-03-16,4.5766,4.5766,4.4188,4.4188,1066834
VND,2015-03-17,4.4188,4.4977,4.4188,4.4977,366380
VND,2015-03-18,4.4977,4.5371,4.4188,4.4188,226140
VND,2015-03-19,4.4188,4.4977,4.4188,4.4188,535408
VND,2015-03-20,4.4188,4.4977,4.4188,4.4188,289680
VND,2015-03-23,4.4188,4.4582,4.3398,4.3398,419053
VND,2015-03-24,4.3398,4.3793,4.2609,4.3004,509661
VND,2015-03-25,4.3004,4.3398,4.2609,4.3004,224166
VND,2015-03-26,4.3004,4.3398,4.2609,4.3004,388650
VND,2015-03-27,4.3004,4.3793,4.2609,4.2609,170540
VND,2015-03-30,4.2609,4.3004,4.182,4.182,249470
VND,2015-03-31,4.182,4.3004,4.182,4.2609,192875
VND,2015-04-01,4.2609,4.3004,4.1031,4.1426,363674
VND,2015-04-02,4.1426,4.2215,4.1031,4.2215,333750
VND,2015-04-03,4.2215,4.2609,4.182,4.2215,99862
VND,2015-04-06,4.2215,4.2609,4.1426,4.1426,535740
VND,2015-04-07,4.1426,4.2609,4.1426,4.182,263924
VND,2015-04-08,4.182,4.2609,4.182,4.182,141655
VND,2015-04-09,4.182,4.3004,4.182,4.2609,349183
VND,2015-04-10,4.2609,4.4582,4.2609,4.4188,726768
VND,2015-04-13,4.4188,4.4582,4.3004,4.3004,198145
VND,2015-04-14,4.3004,4.3793,4.2609,4.2609,326968
VND,2015-04-15,4.2609,4.3398,4.2609,4.3004,336922
VND,2015-04-16,4.3004,4.4188,4.3004,4.4188,564530
VND,2015-04-17,4.4188,4.4582,4.3793,4.3793,911740
VND,2015-04-20,4.3793,4.4188,4.3004,4.3398,299333
VND,2015-04-21,4.3398,4.3793,4.3004,4.3398,315521
VND,2015-04-22,4.3398,4.3398,4.2215,4.2215,620959
VND,2015-04-23,4.2215,4.3398,4.2215,4.3004,304660
VND,2015-04-24,4.3004,4.3793,4.2609,4.3004,246212
VND,2015-04-27,4.3004,4.3004,4.182,4.182,387163
VND,2015-05-04,4.182,4.2215,3.9848,3.9848,914975
VND,2015-05-05,3.9848,4.0637,3.5902,4.0242,484318
VND,2015-05-06,4.0242,4.0637,3.9453,3.9848,235532
VND,2015-05-07,3.9848,4.0637,3.9453,4.0242,325810
VND,2015-05-08,4.0242,4.1031,4.0242,4.1031,213346
VND,2015-05-11,4.1031,4.1426,4.0637,4.1031,270785
VND,2015-05-12,4.1031,4.1031,3.9848,4.0242,304600
VND,2015-05-13,4.0242,4.1426,3.9848,4.1426,288813
VND,2015-05-14,4.1426,4.182,4.1031,4.1426,214800
VND,2015-05-15,4.1426,4.2609,4.1426,4.182,565410
VND,2015-05-18,4.182,4.182,3.9453,4.0242,468840
VND,2015-05-19,4.0242,4.1031,3.9848,4.0242,212218
VND,2015-05-20,4.0242,4.4188,4.0242,4.4188,1756247
VND,2015-05-21,4.4188,4.6555,4.3793,4.5766,1536615
VND,2015-05-22,4.5766,4.616,4.4977,4.5766,532125
VND,2015-05-25,4.5766,4.6949,4.5371,4.6555,709314
VND,2015-05-26,4.6555,4.7344,4.5766,4.616,665568
VND,2015-05-27,4.616,4.7344,4.5766,4.6555,455480
VND,2015-05-28,4.6555,4.8527,4.616,4.7738,1255883
VND,2015-05-29,4.7738,4.8133,4.616,4.7344,857455
VND,2015-06-01,4.7344,4.8133,4.6949,4.7344,458611
VND,2015-06-02,4.7344,4.8527,4.6949,4.7738,1351390
VND,2015-06-03,4.7738,4.9384,4.7738,4.8973,949077
VND,2015-06-04,4.8973,4.9796,4.815,4.815,741885
